,smiles
2678,CCCCCCSCC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]
2679,OCC1C(O)C(O)C(O)c2nnnn21
2680,Nc1nc2[nH+]cn(CC[NH2+]C(CO)CO)c2c(=O)[nH]1
2681,O=P([O-])([O-])Oc1ccc(OP(=O)([O-])[O-])c(OP(=O)([O-])[O-])c1OP(=O)([O-])[O-]
2682,C[NH2+]Cc1ccc(-c2ncnc3[nH]cnc23)cc1
2683,[NH3+]C(c1ccccc1)c1ccc(-c2ncnc3[nH]cnc23)cc1
2684,Clc1ccc(C2(c3ccc(-c4ncnc5[nH]cnc45)cc3)CC[NH2+]CC2)cc1
2685,[NH3+]CC(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1
2686,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CC[NH2+]CC2)cc1
2687,[NH3+]CC(c1ccccc1)c1ccc(Cl)cc1
2688,O=C(N[O-])C(Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc2ccccc2c1
2689,CC1(C)C2CCC1(C)C(NC(=O)C(CC1CCCCC1)NC(=O)NC(CCCC[NH3+])C(=O)[O-])C2
2690,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(C[NH+]3CCCC3CO)cc2)c1
2691,CCCNC(=O)OC1OC(CO)C(O)C(O)C1NC(C)=O
2692,O=C1C=C(Nc2nnn[n-]2)CCC1
2693,CCCc1nc2ccccc2c2nc(N)nn12
2694,Nc1nc(N)c2c(CCc3ccccc3)c[nH]c2[nH+]1
2695,O=C([O-])c1cccc(-c2ccc3c(c2)/C(=N/Nc2nc4ccccc4s2)CCC3)n1
2696,CCCCCCCCCCCCC(=O)NC(CO)CC(O)c1ccccc1
2697,[NH3+]C(CCSCC(O)C(O)C(=O)N[O-])C(=O)[O-]
2698,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)[O-]
2699,O=C(O)C1=CC(O)C(OS(=O)(=O)[O-])C(OC2C(COS(=O)(=O)[O-])OC(O)C(NS(=O)(=O)[O-])C2O)O1
2700,O=C(Cn1cnc(NC(=O)c2ccc(Cl)s2)n1)Nc1ccc(-n2ccccc2=O)cc1F
2701,COc1cccc(-c2cccc(C3(C)CC(=O)N(C)C(N)=N3)c2)c1
2702,O=C(C[NH+]1CC(O)C(NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F
2703,O=C1CCN(C2OC(COP(=O)([O-])[O-])C(O)C2O)C(=O)N1
2704,O=c1[nH]c(-c2ccc(Cl)cc2)cc2c(F)cccc12
2705,c1coc(CNc2nc[nH+]c3nc[nH]c23)c1
2706,CC(C)CC(CNC(=O)Cc1cc[nH]c1)Cc1ccc2c(c1C(=O)[O-])OCO2
2707,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl
2708,Cc1cncc2cccc(S(=O)(=O)N3CCC[NH2+]CC3C)c12
2709,CCC(C)(C)C1C(O)=C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccc(F)c(C)c1
2710,Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4c3ccc3c4CN(S(C)(=O)=O)CC3)=C(O)C2C(C)(C)C)ccc1F
2711,CC(C)(C)C1C(O)=C(C2=NS(=O)(=O)c3c(CNS(C)(=O)=O)cccc32)C(=O)N1Cc1ccc(F)cc1
2712,C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CO
2713,Oc1c(Cl)cc(Cl)cc1-c1[nH]c(Br)c(Br)c1Br
2714,O=C([O-])c1cc(-c2ccc(OCc3ccccc3)cc2)nc2c1cnn2Cc1ccncc1
2715,O=C(c1ccccc1)c1ccc(-c2cc(C(=O)[O-])c3cnn(Cc4ccncc4)c3n2)cc1
2716,O=c1nc(Oc2cn[nH]c2)[n-]c2cnccc12
2717,Nc1nc2c3c(F)cccc3nc(Cc3ccc4c(c3)OCO4)n2n1
2718,CC(=O)N1CCC(C(=O)Nc2ccc(C)cn2)CC1
2719,CCCCc1nc2c(N)[nH+]c3ccccc3c2n1CC(C)(C)O
2720,CC(C)CCN(CC(O)C1Cc2ccc(cc2)OCCCC(=O)NC(CC(N)=O)C(=O)N1)S(=O)(=O)c1ccccc1
2721,COc1ccc2c(c1)OC(O)C(=O)N2O
2722,CC1CCc2c(sc(NC(=O)c3ccccc3[N+](=O)[O-])c2C(N)=O)C1
2723,CP(=O)([O-])CC(=O)CC(=O)[O-]
2724,CC(C)CCCC(C)(O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C
2725,CC(CCCC(C)(C)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
2726,O=C([O-])/C=C/c1ccc(O)cc1
2727,COc1cc(O)c2c(O)c(C(C)=O)c(CC(C)=O)cc2c1
2728,CC(C)CCC(O)C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
2729,O=C([O-])CCc1ccccc1
2730,CC(C)CCCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C
2731,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
2732,O=C(NC1C2CC3CC1CC(O)(C3)C2)c1cnc(NC2CCOC2)nc1C1CCCC1
2733,COC(=O)CC1CC(c2ccc(O)cc2)=NO1
2734,O=C([O-])C(O)C(O)C(O)C(=O)NO
2735,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1
2736,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
2737,[NH3+]C(CCCC(=O)NC(C[S-])C(=O)NC(C(=O)[O-])C(C(F)(F)F)C(F)(F)F)C(=O)[O-]
2738,Nc1nc2[nH+]cc(COP(=O)([O-])OP(=O)([O-])[O-])nc2c(=O)[nH]1
2739,Oc1ccc(-c2n[nH]c3cc(O)ccc23)cc1
2740,O=C([O-])C(O)c1ccc(O)cc1
2741,Cc1cc2c(-c3ccc[nH]c3=O)c(C(=O)NS(=O)(=O)C3CC3)n(Cc3cc(F)ccc3F)c2cc1F
2742,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(NC4CCC(O)CC4)c3)c2C1
2743,CC(C)N(O)C(=O)C(=O)[O-]
2744,[NH3+]C(Cc1c[nH]c[nH+]1)C(=O)[O-]
2745,COc1cc(C(=O)[O-])ccc1Oc1ccccc1
2746,O=C([O-])c1ccc2c(c1)CC[NH2+]C2
2747,CCCCCCCCCC(=O)NC1CCOC1=O
2748,CCCCCC(=O)NC1CCOC1=O
2749,O=C([O-])c1cc(=O)cc(C(=O)[O-])o1
2750,Clc1cccc(CCC[NH2+]CCc2ccnc(-n3ccnc3)n2)c1
2751,Cc1nc(-c2ccccn2)nc(NCCc2ccccc2)c1Cl
2752,CC(C)(C)OC(=O)Nc1cccnc1C(=O)Nc1nccs1
2753,CC(C)(C)C(=O)Nc1cccnc1C(=O)Nc1nccs1
2754,Cc1ncc(CO)c(N)[nH+]1
2755,CC(=O)NC(C(O)CC(O)C(=O)[O-])C(O)C(O)C(O)CO
2756,COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1
2757,O=C(CC1CCC(O)C2C(O)C(O)C[NH+]12)c1ccccc1
2758,Cc1ccc(C(=O)CC2CCC(O)C3C(O)C(O)C[NH+]23)cc1
2759,CC(C)(C)c1ccc(C(=O)CC2CCC(O)C3C(O)C(O)C[NH+]23)cc1
2760,CC(C)(C)c1ccc(CCC2CCC(O)C3C(O)C(O)C[NH+]23)cc1
2761,CCCCn1c(N)c(N(C)S(=O)(=O)c2ccccc2)c(=O)[nH]c1=O
2762,COc1ccc(C#CCOC2OC(CO)C(O)C(O)C2O)cc1
2763,OCC#Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1
2764,NC(=O)C(CC(=O)[O-])NC(=O)C(Cc1ccccc1)[NH2+]C(CCc1ccccc1)C(=O)[O-]
2765,O=C([O-])C(=O)/C=C/CC(=O)c1ccccc1
2766,O=C([O-])CCc1ccc(O)cc1
2767,Cc1c(CCCO)[nH]c(=O)[nH]c1=O
2768,O=C([O-])/C(O)=C\C=C\C(=O)c1ccccc1
2769,O=C([O-])c1ccc([O-])c2ncc(N3CC[NH2+]CC3)cc12
2770,CC(=O)NC1C(O)C[NH2+]C(CO)C(O)C1O
2771,O=C1C=CC(O)C(CC(=O)[O-])=C1
2772,CC(C)n1c(CCC(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2c3ccccc3n(-c3ccccc3)c(=O)c21
2773,CC(C)n1c(CCC(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2c1C(=O)N(c1ccccc1)CCC2
2774,Cc1cc(O)cc(C)c1NS(=O)(=O)c1ccccc1
2775,CNc1nc2cc3[nH+]c(NC)[nH]c3cc2c(=O)[nH]1
2776,COc1ccc2c(c1)[nH]c1c(C)nccc12
2777,O=C([O-])c1[nH]c(=O)[nH]c(=O)c1Cl
2778,O=P([O-])([O-])OCC1OC(O)C(O)C1O
2779,CCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CC[NH+](C)CC6)cc5[nH]4)cc3[nH]2)cc1
2780,O=C([O-])c1ccc(NS(=O)(=O)c2ccsc2C(=O)[O-])c(O)c1
2781,CC1=C(CCOP(=O)([O-])OP(=O)([O-])[O-])SC2Nc3nc(C)ncc3CN12
2782,CCCCCCCC(=O)NC1CCOC1=O
2783,CCCCCCCSC1OC(CO)C(O)C(O)C1O
2784,O=C([O-])c1cc(-c2ccccc2)nc2c1cnn2Cc1ccncc1
2785,CC(=O)c1sc(CCOP(=O)([O-])OP(=O)([O-])[O-])c(C)[n+]1Cc1cnc(C)nc1N
2786,COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O
2787,CCC1=CC2Cc3[nH+]c4cc(Cl)ccc4c(N)c3C(C1)C2
2788,Cc1cc(N)[nH+]c(CCCCCOC2C[NH2+]CC2Cc2cc(C)cc(N)[nH+]2)c1
2789,Cc1cc(N)[nH+]c(CC2C[NH2+]CC2OCCCCCc2cccc[nH+]2)c1
2790,Cc1cc[nH+]c(CCCCCOC2C[NH2+]CC2Cc2cc(C)cc(N)[nH+]2)c1
2791,Cc1cn(C2CC(O)C(C)(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)[nH]c1=O
2792,O=C([O-])c1c(Cl)ccc(Cl)c1O
2793,Brc1ccc(C[NH+]2CCCC2)cc1
2794,CCC1(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])OC(n2cc(C)c(=O)[nH]c2=O)CC1O
2795,C[NH2+]C1CC([NH3+])C(O)C(OC2OC(CO)C(O)C3OC4(OC(C([NH3+])CO)C(O)C(O)C4O)OC23)C1O
2796,C[NH+]1CC[NH+](Cc2nc3c(oc4ccc(Br)cc43)c(=O)[nH]2)CC1
2797,CCCCOc1nc(NCC[NH+]2CCOCC2)c2ncn(Cc3c(F)cccc3F)c2n1
2798,CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1
2799,CC(NC(=O)CC[S-])C(=O)[O-]
2800,Cc1ccccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-]
2801,O=Cc1c[nH]c2ccccc12
2802,Nc1c(I)c(C(=O)[O-])c(I)c(C(=O)[O-])c1I
2803,O=P([O-])([O-])OC1C(O)C(O)C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1O
2804,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1
2805,Fc1ccc(-c2cn[nH]c2-c2ccnc(F)c2)cc1
2806,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1
2807,CC(C)C1OC(=O)C(C)C(O)C(Cc2cccnc2)NC(=O)C(NC(=O)c2ncccc2[O-])C(C)OC1=O
2808,N=C(N)NOCCNC(=O)Cc1c(Cl)ccc(NCC(F)(F)c2ccccc2)c1F
2809,O=S(=O)(NCC[NH2+]CCOCc1ccc(Cl)cc1)c1cccc2cnccc12
2810,O=C1CC2(CCN(C(=O)NC3CC3c3ccccc3)CC2)Oc2ccccc21
2811,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)[O-])c1
2812,CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1
2813,CC(C)n1nc(-c2ccc3cc(OCc4cccc(Cl)c4)ccc3c2)c2c(N)ncnc21
2814,[NH-]S(=O)(=O)c1cc(S(N)(=O)=O)cc(Cl)c1Cl
2815,[NH-]S(=O)(=O)c1cc(S(N)(=O)=O)c(N)cc1Cl
2816,[NH-]S(=O)(=O)c1cc(S(N)(=O)=O)c(C(F)(F)F)cc1N
2817,O=C(Nc1cc(-c2cc3c([nH]2)C2(CCC[NH2+]C2)CNC3=O)ccn1)c1cccc(C(F)(F)F)c1
2818,CC(C)(C)c1nc(-c2nccs2)c2c(N)c(C#N)c(N)nc2n1
2819,O=C([O-])Cc1c[nH]c2ccccc12
2820,O=C([O-])CC(NC(=O)Cc1c[nH]c2ccccc12)C(=O)[O-]
2821,O=C([O-])CNC(=O)Cc1c[nH]c2ccccc12
2822,CC(C)C(NC(=O)Cc1c[nH]c2ccccc12)C(=O)[O-]
2823,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21
2824,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1
2825,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O
2826,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1
2827,FC(F)OC(Cl)C(F)(F)F
2828,C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)C(CCCC)CC(O)C(C)C)CC(O)CC1O
2829,[NH2+]=C1C(C(=O)[O-])N=CN1C1OC(COP(=O)([O-])[O-])C(O)C1O
2830,O=C([O-])CC(C(=O)[O-])C(O)C(=O)[O-]
2831,O=C([O-])COc1cc(F)ccc1C(=O)NCc1nc2c(F)c(F)cc(F)c2s1
2832,Cc1cccc(Nc2ccccc2C(=O)[O-])c1C
2833,OCC1OC(OC2C(O)C(O)c3[nH+]ccn3C2CO)C(O)C(O)C1O
2834,OCC1C(O)C(O)C(O)c2[nH+]c(-c3ccccc3)cn21
2835,OCC1C(O)C(O)C(O)c2[nH+]c(CNc3ccccc3)cn21
2836,CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccc(C[NH3+])cc1
2837,Cc1ccccc1S(N)(=O)=O
2838,N#Cc1c[nH]c2c(C(N)=O)ccc(OC3CC[NH2+]CC3)c12
2839,CC(=O)N1c2ccc(-c3ccc(NC(=O)CCCCCCC(=O)NO)cc3)cc2C(NC(=O)OC(C)C)CC1C
2840,Cc1cn(-c2cc(C(=O)Nc3ccc(C)c(NC(=O)c4ccno4)c3)cc(C(F)(F)F)c2)cn1
2841,CC(=O)NC1[NH2+]CC(CO)C(O)C1O
2842,O=P([O-])([O-])OCC(O)C(O)c1c[nH]c2ccccc12
2843,CCCCCc1ccc(C(=O)N(Cc2ccc(-c3ccc(CC(=O)OC)cc3)cc2)C2CC[NH+](Cc3ncc[nH]3)CC2)cc1
2844,CC(=O)Nc1cccc(-c2ccn(C(Cc3cc[n+]([O-])cc3)c3ccc(OC(F)F)c(OCC4CC4)c3)n2)c1
2845,C[NH+]1CCN(c2cnc3cc(C(F)(F)F)cc(-c4cccc(O)c4)c3n2)CC1
2846,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1cncc(C(N)=O)c1
2847,Cc1cc(C[NH2+]CCS(=O)(=O)[O-])ccc1F
2848,Nc1c(C(=O)[O-])[nH]c(=O)[nH]c1=O
2849,NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O
2850,Cc1[nH+]cc(COP(=O)([O-])[O-])c(CNOCC(=O)[O-])c1O
2851,C[NH+](C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1
2852,O=C(N[O-])c1coc(-c2ccccc2C(F)(F)F)n1
2853,CCC(C(=O)N1C(=O)OC(c2ccccc2)C1C)C1OC(CC)(C2CCC(CC)(C(C)O)O2)CC1C
2854,Nc1nc2c(C[NH+]3CC(O)C(CO)C3)c[nH]c2c(=O)[nH]1
2855,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1
2856,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C
2857,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(N)=[NH2+])c2)cc1
2858,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)c2ccccc2n1C
2859,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1
2860,O=P([O-])([O-])OCC1OC(n2cnc3c(OP(=O)([O-])[O-])ncnc32)C(O)C1O
2861,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O
2862,OCC1C(O)C(O)C[NH+]1Cc1cccc2ccc[nH+]c12
2863,O=C([O-])c1c(CN2C(=O)Cc3ccccc32)ccc2c1OCO2
2864,Cc1[nH+]cc(COP(=O)([O-])[O-])c(CNC(C)P(=O)([O-])[O-])c1O
2865,O=[N+]([O-])c1cccc2c(Br)n[nH]c12
2866,NC(=O)NC(Cc1ccccc1)C(=O)[O-]
2867,O=c1[nH]c(NCC(O)C(O)C(O)CO)c([N+](=O)[O-])c(=O)[nH]1
2868,CC(C)CC(CC(=O)N[O-])C(=O)NC(C(=O)NC(C)C(=O)NCC[NH3+])C(C)(C)C
2869,O=C1Nc2ccc(S(=O)(=O)[O-])cc2/C1=C1/Nc2ccccc2C1=O
2870,O=C([O-])CCc1c[nH]c2ccccc12
2871,Nc1[nH+]cccc1NCc1cc(-c2ccc3cc[nH]c3c2)ccc1OCc1ccccn1
2872,O=P([O-])([O-])OC1C(O)C(O)C(O)C(O)C1O
2873,C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-]
2874,O=P([O-])([O-])OCCCc1c[nH]c2ccccc12
2875,CC(C)C(C(=O)[O-])C(O)C(=O)[O-]
2876,CC(C)SC1OC(CO)C(O)C(O)C1O
2877,COc1nccnc1C(C)C
2878,O=S(=O)(NCC[NH2+]C/C=C/c1ccc(Br)cc1)c1cccc2cnccc12
2879,CC(=O)c1cc(-c2ccccc2CO)c2cc(Oc3ccccc3)ccn12
2880,CC(=O)c1cc(-c2ccccc2S(C)(=O)=O)c2cc(Oc3ccccc3)ccn12
2881,Nc1ccc2c(NC3CC3)nc(-c3ccccc3)nc2c1
2882,O=P([O-])([O-])OCC1OC(n2cc[nH+]c2)C(O)C1O
2883,O=C([O-])C(S)Cc1ccc(I)cc1
2884,C=C(OC1C=CC=C(C(=O)[O-])C1O)C(=O)[O-]
2885,C=C(OC1C=C(C(=O)[O-])C=CC1O)C(=O)[O-]
2886,OCC1C[NH2+]CC(OC2OC(CO)C(O)C(O)C2O)C1O
2887,N#CC1(c2ccccc2)CCN(C(=S)[S-])CC1
2888,O=C([O-])COC(=O)c1cc2ccccc2c2c1S(=O)(=O)N(CC(=O)[O-])C2=O
2889,O=C([O-])CN1C(=O)c2c(c(C(=O)[O-])cc3ccccc23)S1(=O)=O
2890,CNc1nc2cc3nc[nH]c(=O)c3cc2[nH]1
2891,O=P([O-])([O-])OC1C(O)C(O)C(O)C(OP(=O)([O-])[O-])C1O
2892,O=C(Nc1ccc(Cl)cc1)C1CN(CC(F)(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F
2893,C[N+]1(CCCC(=O)[O-])CCCC1
2894,CNc1cc(C)cc(CCc2cc(C#N)cc(CCc3cc(C)cc(N)[nH+]3)c2)[nH+]1
2895,Nc1ccc(/C=C/c2cc(Br)c(O)c(Br)c2)cc1
2896,[NH3+]C(Cn1cc(I)c(=O)[n-]c1=O)C(=O)[O-]
2897,Cc1ccc(Cn2cc(C(N)=O)ccc2=O)c(C)c1
2898,C=C(C)COc1ccc(C2C3=C(CC(C)(C)CS3(=O)=O)Nc3c(O)cccc3N2C(=O)c2nc(C)oc2C)c(F)c1
2899,CN(c1cc(F)c(F)c(F)c1)c1cnc2[nH+]c(N)nc(N)c2c1
2900,CC(C)c1ccc(N(C)c2cnc3[nH+]c(N)nc(N)c3c2)cc1
2901,CN(c1ccccc1)c1cnc2[nH+]c(N)nc(N)c2c1
2902,CC1CN(c2ccc(Nc3ncc4c(=O)c(C(N)=O)cn(-c5ccc6c(c5)CCC6)c4n3)cc2)CC(C)[NH2+]1
2903,O=C(CCNc1ccccc1)Nc1scc(-c2ccccc2)c1C(=O)NCc1ccccc1
2904,C[NH+](C)CCCN1c2ccccc2CCc2ccccc21
2905,O=C(C[NH2+]CCc1c[nH]c2ccccc12)Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2
2906,O=P([O-])([O-])OCC(O)C(O)c1c[n-]cn1
2907,[NH3+]C(Cc1ccc(O)c(I)c1)C(=O)[O-]
2908,CC(=O)c1cccc(-c2cnc3ccc(NCC4CC4)nn23)c1
2909,Cc1ccc(/C=C/c2[nH]c3nc(N)[nH+]c(N)c3c2C#N)cc1
2910,COC1CC=C2CC[NH+]3CCC4=C(CC(=O)OC4)C23C1
2911,CC(C)C(CO)Nc1ccc2ncc(-c3cccc(N)c3)n2n1
2912,O=C([O-])C1/C(=C/CO)OC2CC(=O)N21
2913,CC(C)C[NH+]1CCc2cc(O)ccc2C1(C)c1ccc(/C=C/C(=O)[O-])cc1
2914,Nc1nc2ncc(C[NH2+]CC[NH+]3CCC(SCC4OC(n5cnc6c(N)ncnc65)C(O)C4O)CC3)nc2c(=O)[nH]1
2915,COc1cc(F)c(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cccn4n3)CC2)c(F)c1
2916,CSc1nc(Cl)c(C=O)c(Nc2ccc(S([NH-])(=O)=O)cc2)n1
2917,[NH-]S(=O)(=O)c1ccc(Nc2ncnc(Cl)c2[N+](=O)[O-])cc1
2918,N#Cc1cc(Br)ccc1Oc1ccc(Cl)cc1O
2919,Cc1cc(Nc2ccc3cc4ccccc4cc3c2)n2ncnc2n1
2920,CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C
2921,[NH-]S(=O)(=O)c1ccc(CCNc2ncnc(Cl)c2[N+](=O)[O-])cc1
2922,[NH-]S(=O)(=O)c1ccc(CNc2nc[nH]c(=O)c2[N+](=O)[O-])cc1
2923,CC1Oc2cc(cnc2N)-c2c(C3CC3)nn(C)c2CN(C)C(=O)c2ccc(F)cc21
2924,O=C(NC(COP(=O)([O-])[O-])Cc1ccccc1)c1cc2ccccc2s1
2925,CCCCCCc1ccc(Oc2ccc([N+](=O)[O-])cc2)c(O)c1
2926,CCc1cc(O)c(Oc2cccnc2F)cc1F
2927,O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCOC3)cc1
2928,COc1ccc(S(=O)(=O)Nc2c(C)cc(O)cc2C)cc1
2929,CC/C=C\CC1C(=O)CCC1CC(=O)NC(C(=O)[O-])C(C)CC
2930,Cc1nc2cnc3[nH]ccc3c2n1C1CC[NH2+]CC1
2931,Cn1cncc1C(N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C
2932,CC1C[NH+](Cc2ccccc2)CC1c1nc2c(cnn2C(C)C)c(=O)[nH]1
2933,CC1OC(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1[NH3+]
2934,CC(=O)N(CCCCC(NC(=O)NC(CCC(=O)[O-])C(=O)[O-])C(=O)[O-])Cc1ccc(Br)cc1
2935,COc1ccc(Nc2ncc3[nH+]c(Nc4ccccc4F)n(C4CCCC4)c3n2)cc1
2936,Cc1nc2c(C#N)cccc2n1-c1ccc(C(=O)NC2CC2)s1
2937,C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)C(CCO)CCCC)CC(O)CC1O
2938,Cc1ccc2cc(C(N)=O)cc(O)c2n1
2939,CC(C)Oc1ccc(-c2c[nH+]cc(NC(P(=O)([O-])[O-])P(=O)([O-])[O-])c2)cc1
2940,O=P([O-])([O-])C(Nc1c[nH+]cc(-c2ccc(OC3CC3)cc2)c1)P(=O)([O-])[O-]
2941,COc1ccc2ccc(CCc3c(C(=O)[O-])[nH]c(=O)[nH]c3=O)cc2c1
2942,O=C([O-])c1[nH]c(=O)[nH]c(=O)c1CCc1ccccc1CO
2943,CSc1nc(Cl)c(C=O)c(NCc2ccc(S([NH-])(=O)=O)cc2)n1
2944,COc1ccc(CNC(=O)c2ccccc2C[NH+](C)Cc2cccc(OC)c2C(=O)[O-])cc1
2945,Cc1ccccc1CNC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C
2946,C=C(C)C1CC[NH+]2CCCC(C)C2(C)C1
2947,O=C(CCCCCCc1ccccc1)c1nnc(-c2ccccn2)o1
2948,NC(=O)c1ccc(S(=O)(=O)N(CCCc2ccccc2)C2C[NH2+]CC2[NH2+]Cc2ccc(C(F)(F)F)cc2)cc1
2949,Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])OC3CC(C)([NH3+])C(=O)C(C)O3)O2)c(=O)[nH]c1=O
2950,Nc1cccc(CC2C[NH2+]CC2[NH2+]CCCO)[nH+]1
2951,Nc1cccc(CC2C[NH2+]CC2[NH2+]CC[NH3+])[nH+]1
2952,Cc1cc(N)[nH+]c(CC2C[NH2+]CC2[NH2+]CC[NH2+]Cc2ccc(Cl)cc2)c1
2953,Cc1cc(N)[nH+]c(CC2C[NH2+]CC2[NH2+]CC[NH2+]CCc2cccc(F)c2)c1
2954,Cc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)ccc1F
2955,COCc1cc(O)cc2c1OC(c1ccc(O)cc1)C1CCCC21
2956,CCCOc1ccc(C(=O)NS(=O)(=O)c2ccccc2)cc1CNC(=O)c1ccc(-c2ncccn2)cc1
2957,CC1=C(C#N)C(c2ccc(C#N)cc2)N(CC(=O)N2CC[NH+](C(C)C)CC2)C(=O)N1c1cccc(C(F)(F)F)c1
2958,Cc1cc(N)[nH+]c(CC2C[NH2+]CC2OCC[NH2+]CC(F)(F)c2cc(F)cc(Cl)c2)c1
2959,COC(c1ccc(Cl)cc1)(c1ccc2c(c1)c(-c1c(F)cccc1F)cc(=O)n2C)c1cncn1C
2960,O=S(=O)([O-])CC[NH2+]Cc1cccc(Cl)c1
2961,O=c1[nH]c(N2CC[NH+](Cc3ccncc3)CC2)nc2c1CCCC2
2962,O=c1nc[nH]c2c(C[NH+]3CC(O)C(O)C3CO)c[nH]c12
2963,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl
2964,Nc1nccc(-c2ccc3c(N)n[nH]c3c2)n1
2965,CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
2966,O=C([O-])c1c(/C=C\c2ccccc2)ccc2c1OCO2
2967,Nc1nc(=O)c2ncc(C(=O)[O-])nc2[nH]1
